MTS793|BTW|CHS|1|0|.|-|:|86|2|1|A

Data Header:                                                Time:     5.0585938 Sec       2017-12-18 14:46:31
-74.146469 -147.522 9.0117188
-68.067772 -145.89401 10.011719
-62.293755 -144.26801 11.011719
-57.309696 -142.64  12.011719
-52.512756 -141.01401 13.011719
-47.788929 -139.39  14.011719
-43.221859 -137.76201 15.011719
-38.801247 -136.14  16.011719
-34.403725 -134.51601 17.011719
-30.132988 -132.892 18.011719
-25.919689 -131.26801 19.011719
-21.735769 -129.64401 20.011719
-16.969717 -128.024 21.011719
-11.922979 -126.40001 22.011719
-7.0957522 -124.77601 23.011719
-2.6582925 -123.15401 24.011719
2.7074237 -121.53201 25.011719
8.7189388 -119.91   26.011719
12.058917 -118.288  27.011719
16.041321 -116.66601 28.011719
19.784044 -115.04401 29.011719
23.301712 -113.424  30.011719
26.711655 -111.8    31.011719
29.92264  -110.18001 32.011719
32.874069 -108.56001 33.011719
35.606022 -106.94   34.011719
38.063183 -105.318  35.011719
40.239429 -103.7    36.011719
42.312656 -102.076  37.011719
44.258759 -100.45801 38.011719
46.051922 -98.834007 39.011719
47.581188 -97.212006 40.011719
49.252525 -95.598007 41.011719
50.933167 -93.976006 42.011719
52.406605 -92.356003 43.011719
53.888367 -90.738007 44.011719
55.403004 -89.118004 45.011719
56.826065 -87.498001 46.011719
58.099419 -85.878006 47.011719
59.344666 -84.254005 48.011719
60.59314  -82.638   49.011719
61.817867 -81.020004 50.011719
63.036869 -79.398003 51.011719
64.176826 -77.778   52.011719
65.264061 -76.160004 53.011719
66.320549 -74.538002 54.011719
67.378403 -72.917999 55.011719
68.300407 -71.298004 56.011719
69.183113 -69.676003 57.011719
70.073952 -68.058006 58.011719
70.894691 -66.436005 59.011719
71.69017  -64.814003 60.011719
72.413857 -63.196003 61.011719
72.944633 -61.576004 62.011719
72.362099 -59.954002 63.011719
72.351524 -58.334003 64.011719
73.164635 -56.716003 65.011719
73.72274  -55.096001 66.011719
73.966148 -53.474003 67.011719
74.342896 -51.856003 68.011719
74.850761 -50.236   69.011719
75.350342 -48.616001 70.011719
75.794426 -46.998001 71.011719
76.096962 -45.376003 72.011719
76.279488 -43.760002 73.011719
76.477608 -42.138   74.011719
76.720947 -40.516003 75.011719
76.808128 -38.896   76.011719
76.781075 -37.276001 77.011719
76.956215 -35.658001 78.011719
76.891144 -34.035999 79.011719
76.569397 -32.417999 80.011719
74.583206 -30.792002 81.011719
74.157021 -29.178001 82.011719
74.434807 -27.558001 83.011719
74.62014  -25.936001 84.011719
74.819283 -24.308001 85.011719
74.476372 -22.696001 86.011719
74.342865 -21.078001 87.011719
74.424873 -19.455999 88.011719
74.533699 -17.837999 89.011719
74.880119 -16.216   90.011719
75.252892 -14.596   91.011719
75.585114 -12.976   92.011719
75.84687  -11.356   93.011719
76.094048 -9.7360001 94.011719
76.46299  -8.1160002 95.011719
76.695679 -6.4959998 96.011719
76.948242 -4.8759995 97.011719
77.319328 -3.2559996 98.011719
77.73558  -1.6359994 99.011719
78.196442 -0.015999341 100.01172

